strategy,correct,latency_ms,fact_type,distance,is_first,conversation_length
hybrid_r0.7_s0.3,True,0.28443336486816406,pet,36,True,50
hybrid_r0.5_s0.5,True,0.30350685119628906,pet,36,True,50
hybrid_r0.3_s0.7,True,0.30159950256347656,pet,36,True,50
latest,True,0.0011920928955078125,city,1,True,50
similarity,True,0.36025047302246094,city,1,True,50
hybrid_r0.9_s0.1,True,0.35381317138671875,city,1,True,50
hybrid_r0.7_s0.3,True,0.3190040588378906,city,1,True,50
hybrid_r0.5_s0.5,True,0.308990478515625,city,1,True,50
hybrid_r0.3_s0.7,True,0.3139972686767578,city,1,True,50
latest,True,0.00095367431640625,hobby,37,True,50
similarity,True,0.3497600555419922,hobby,37,True,50
hybrid_r0.9_s0.1,True,0.3402233123779297,hobby,37,True,50
hybrid_r0.7_s0.3,True,0.3333091735839844,hobby,37,True,50
hybrid_r0.5_s0.5,True,0.31447410583496094,hobby,37,True,50
hybrid_r0.3_s0.7,True,0.3292560577392578,hobby,37,True,50
latest,True,0.001430511474609375,color,40,True,50
similarity,True,0.3528594970703125,color,40,True,50
hybrid_r0.9_s0.1,True,0.3249645233154297,color,40,True,50
hybrid_r0.7_s0.3,True,0.3139972686767578,color,40,True,50
hybrid_r0.5_s0.5,True,0.29015541076660156,color,40,True,50
hybrid_r0.3_s0.7,True,0.28228759765625,color,40,True,50
latest,True,0.0011920928955078125,city,8,True,50
similarity,True,0.3426074981689453,city,8,True,50
hybrid_r0.9_s0.1,True,0.2951622009277344,city,8,True,50
hybrid_r0.7_s0.3,True,0.3173351287841797,city,8,True,50
hybrid_r0.5_s0.5,True,0.339508056640625,city,8,True,50
hybrid_r0.3_s0.7,True,0.3132820129394531,city,8,True,50
latest,True,0.00095367431640625,city,21,False,50
similarity,False,0.9508132934570312,city,21,False,50
hybrid_r0.9_s0.1,True,0.9787082672119141,city,21,False,50
hybrid_r0.7_s0.3,True,0.9446144104003906,city,21,False,50
hybrid_r0.5_s0.5,True,0.9484291076660156,city,21,False,50
hybrid_r0.3_s0.7,True,0.9517669677734375,city,21,False,50
latest,False,0.00095367431640625,city,34,True,50
similarity,False,0.8728504180908203,city,34,True,50
hybrid_r0.9_s0.1,False,0.9679794311523438,city,34,True,50
hybrid_r0.7_s0.3,False,0.8637905120849609,city,34,True,50
hybrid_r0.5_s0.5,False,0.6949901580810547,city,34,True,50
hybrid_r0.3_s0.7,False,0.5979537963867188,city,34,True,50
latest,True,0.0007152557373046875,city,30,False,50
similarity,True,1.0218620300292969,city,30,False,50
hybrid_r0.9_s0.1,True,0.7846355438232422,city,30,False,50
hybrid_r0.7_s0.3,True,0.77056884765625,city,30,False,50
hybrid_r0.5_s0.5,True,0.7138252258300781,city,30,False,50
hybrid_r0.3_s0.7,True,0.6682872772216797,city,30,False,50
latest,True,0.00095367431640625,city,26,False,50
similarity,True,1.0693073272705078,city,26,False,50
hybrid_r0.9_s0.1,True,0.9391307830810547,city,26,False,50
hybrid_r0.7_s0.3,True,0.9355545043945312,city,26,False,50
hybrid_r0.5_s0.5,True,0.8804798126220703,city,26,False,50
hybrid_r0.3_s0.7,True,0.8783340454101562,city,26,False,50
latest,True,0.0007152557373046875,city,33,False,50
similarity,True,0.9613037109375,city,33,False,50
hybrid_r0.9_s0.1,True,0.6856918334960938,city,33,False,50
hybrid_r0.7_s0.3,True,0.5786418914794922,city,33,False,50
hybrid_r0.5_s0.5,True,0.6592273712158203,city,33,False,50
hybrid_r0.3_s0.7,True,0.6618499755859375,city,33,False,50
latest,False,0.00095367431640625,pet,38,True,50
similarity,True,0.6995201110839844,pet,38,True,50
hybrid_r0.9_s0.1,False,0.6363391876220703,pet,38,True,50
hybrid_r0.7_s0.3,False,0.6315708160400391,pet,38,True,50
hybrid_r0.5_s0.5,False,0.5776882171630859,pet,38,True,50
hybrid_r0.3_s0.7,False,0.5855560302734375,pet,38,True,50
latest,True,0.0007152557373046875,pet,29,False,50
similarity,True,0.38313865661621094,pet,29,False,50
hybrid_r0.9_s0.1,True,0.34689903259277344,pet,29,False,50
hybrid_r0.7_s0.3,True,0.2865791320800781,pet,29,False,50
hybrid_r0.5_s0.5,True,0.3032684326171875,pet,29,False,50
hybrid_r0.3_s0.7,True,0.31447410583496094,pet,29,False,50
latest,True,0.0007152557373046875,city,32,True,50
similarity,True,0.6630420684814453,city,32,True,50
hybrid_r0.9_s0.1,True,0.5850791931152344,city,32,True,50
hybrid_r0.7_s0.3,True,0.6034374237060547,city,32,True,50
hybrid_r0.5_s0.5,True,0.5822181701660156,city,32,True,50
hybrid_r0.3_s0.7,True,0.6682872772216797,city,32,True,50
latest,True,0.0007152557373046875,pet,6,False,50
similarity,True,0.7002353668212891,pet,6,False,50
hybrid_r0.9_s0.1,True,0.6227493286132812,pet,6,False,50
hybrid_r0.7_s0.3,True,0.6513595581054688,pet,6,False,50
hybrid_r0.5_s0.5,True,0.7002353668212891,pet,6,False,50
hybrid_r0.3_s0.7,True,0.6425380706787109,pet,6,False,50
latest,True,0.00095367431640625,hobby,41,False,50
similarity,True,0.6747245788574219,hobby,41,False,50
hybrid_r0.9_s0.1,True,0.6933212280273438,hobby,41,False,50
hybrid_r0.7_s0.3,True,0.7226467132568359,hobby,41,False,50
hybrid_r0.5_s0.5,True,0.6146430969238281,hobby,41,False,50
hybrid_r0.3_s0.7,True,0.6570816040039062,hobby,41,False,50
latest,False,0.0007152557373046875,hobby,10,True,50
similarity,False,0.7088184356689453,hobby,10,True,50
hybrid_r0.9_s0.1,False,0.6449222564697266,hobby,10,True,50
hybrid_r0.7_s0.3,False,0.5986690521240234,hobby,10,True,50
hybrid_r0.5_s0.5,False,0.5967617034912109,hobby,10,True,50
hybrid_r0.3_s0.7,False,0.9114742279052734,hobby,10,True,50
latest,False,0.0011920928955078125,hobby,24,True,50
similarity,True,1.337289810180664,hobby,24,True,50
hybrid_r0.9_s0.1,False,1.2202262878417969,hobby,24,True,50
hybrid_r0.7_s0.3,False,0.7710456848144531,hobby,24,True,50
hybrid_r0.5_s0.5,False,0.7278919219970703,hobby,24,True,50
hybrid_r0.3_s0.7,False,0.6833076477050781,hobby,24,True,50
latest,True,0.001430511474609375,color,10,False,50
similarity,True,1.0974407196044922,color,10,False,50
hybrid_r0.9_s0.1,True,0.9982585906982422,color,10,False,50
hybrid_r0.7_s0.3,True,0.9899139404296875,color,10,False,50
hybrid_r0.5_s0.5,True,0.9953975677490234,color,10,False,50
hybrid_r0.3_s0.7,True,1.0437965393066406,color,10,False,50
latest,True,0.0011920928955078125,color,27,True,50
similarity,True,0.6814002990722656,color,27,True,50
hybrid_r0.9_s0.1,True,0.6110668182373047,color,27,True,50
hybrid_r0.7_s0.3,True,0.6463527679443359,color,27,True,50
hybrid_r0.5_s0.5,True,0.6191730499267578,color,27,True,50
hybrid_r0.3_s0.7,True,0.6387233734130859,color,27,True,50
latest,True,0.0011920928955078125,hobby,19,False,50
similarity,False,0.9734630584716797,hobby,19,False,50
hybrid_r0.9_s0.1,True,1.430511474609375,hobby,19,False,50
hybrid_r0.7_s0.3,True,1.1298656463623047,hobby,19,False,50
hybrid_r0.5_s0.5,True,1.0111331939697266,hobby,19,False,50
hybrid_r0.3_s0.7,True,0.9741783142089844,hobby,19,False,50
latest,True,0.001430511474609375,city,20,False,50
similarity,True,0.41985511779785156,city,20,False,50
hybrid_r0.9_s0.1,True,0.3409385681152344,city,20,False,50
hybrid_r0.7_s0.3,True,0.2923011779785156,city,20,False,50
hybrid_r0.5_s0.5,True,0.35381317138671875,city,20,False,50
hybrid_r0.3_s0.7,True,0.31113624572753906,city,20,False,50
latest,False,0.001430511474609375,color,12,True,50
similarity,True,0.6456375122070312,color,12,True,50
hybrid_r0.9_s0.1,False,0.5846023559570312,color,12,True,50
hybrid_r0.7_s0.3,False,0.6644725799560547,color,12,True,50
hybrid_r0.5_s0.5,False,0.6449222564697266,color,12,True,50
hybrid_r0.3_s0.7,False,0.6067752838134766,color,12,True,50
latest,False,0.00095367431640625,city,43,True,50
similarity,False,1.1188983917236328,city,43,True,50
hybrid_r0.9_s0.1,False,1.1260509490966797,city,43,True,50
hybrid_r0.7_s0.3,False,0.9546279907226562,city,43,True,50
hybrid_r0.5_s0.5,False,0.9341239929199219,city,43,True,50
hybrid_r0.3_s0.7,False,0.9069442749023438,city,43,True,50
latest,True,0.0011920928955078125,pet,50,False,50
similarity,True,0.3829002380371094,pet,50,False,50
hybrid_r0.9_s0.1,True,0.3266334533691406,pet,50,False,50
hybrid_r0.7_s0.3,True,0.3223419189453125,pet,50,False,50
hybrid_r0.5_s0.5,True,0.3044605255126953,pet,50,False,50
hybrid_r0.3_s0.7,True,0.28634071350097656,pet,50,False,50
latest,False,0.00095367431640625,hobby,39,True,50
similarity,False,0.6778240203857422,hobby,39,True,50
hybrid_r0.9_s0.1,False,0.6501674652099609,hobby,39,True,50
hybrid_r0.7_s0.3,False,0.6365776062011719,hobby,39,True,50
hybrid_r0.5_s0.5,False,0.6580352783203125,hobby,39,True,50
hybrid_r0.3_s0.7,False,0.6346702575683594,hobby,39,True,50
latest,True,0.0011920928955078125,hobby,19,False,50
similarity,True,0.36644935607910156,hobby,19,False,50
hybrid_r0.9_s0.1,True,0.3421306610107422,hobby,19,False,50
hybrid_r0.7_s0.3,True,0.3333091735839844,hobby,19,False,50
hybrid_r0.5_s0.5,True,0.31065940856933594,hobby,19,False,50
hybrid_r0.3_s0.7,True,0.29587745666503906,hobby,19,False,50
latest,True,0.00095367431640625,pet,33,False,50
similarity,False,0.7593631744384766,pet,33,False,50
hybrid_r0.9_s0.1,True,0.9906291961669922,pet,33,False,50
hybrid_r0.7_s0.3,True,0.9088516235351562,pet,33,False,50
hybrid_r0.5_s0.5,True,0.8590221405029297,pet,33,False,50
hybrid_r0.3_s0.7,True,0.92315673828125,pet,33,False,50
latest,True,0.0011920928955078125,color,10,False,50
similarity,False,0.8852481842041016,color,10,False,50
hybrid_r0.9_s0.1,True,0.9083747863769531,color,10,False,50
hybrid_r0.7_s0.3,True,0.9219646453857422,color,10,False,50
hybrid_r0.5_s0.5,True,0.8835792541503906,color,10,False,50
hybrid_r0.3_s0.7,True,0.9262561798095703,color,10,False,50
latest,True,0.00095367431640625,city,3,True,50
similarity,True,0.48089027404785156,city,3,True,50
hybrid_r0.9_s0.1,True,0.4754066467285156,city,3,True,50
hybrid_r0.7_s0.3,True,0.415802001953125,city,3,True,50
hybrid_r0.5_s0.5,True,0.45680999755859375,city,3,True,50
hybrid_r0.3_s0.7,True,0.415802001953125,city,3,True,50
latest,True,0.0011920928955078125,color,3,False,50
similarity,True,0.4839897155761719,color,3,False,50
hybrid_r0.9_s0.1,True,0.41747093200683594,color,3,False,50
hybrid_r0.7_s0.3,True,0.4837512969970703,color,3,False,50
hybrid_r0.5_s0.5,True,0.4515647888183594,color,3,False,50
hybrid_r0.3_s0.7,True,0.530242919921875,color,3,False,50
latest,False,0.00095367431640625,city,50,True,50
similarity,True,0.9799003601074219,city,50,True,50
hybrid_r0.9_s0.1,False,0.9045600891113281,city,50,True,50
hybrid_r0.7_s0.3,False,0.9226799011230469,city,50,True,50
hybrid_r0.5_s0.5,False,0.9021759033203125,city,50,True,50
hybrid_r0.3_s0.7,False,0.8790493011474609,city,50,True,50
latest,True,0.0016689300537109375,hobby,1,False,50
similarity,True,0.9901523590087891,hobby,1,False,50
hybrid_r0.9_s0.1,True,0.9529590606689453,hobby,1,False,50
hybrid_r0.7_s0.3,True,0.8778572082519531,hobby,1,False,50
hybrid_r0.5_s0.5,True,0.9160041809082031,hobby,1,False,50
hybrid_r0.3_s0.7,True,0.9176731109619141,hobby,1,False,50
latest,False,0.001430511474609375,pet,48,True,50
similarity,False,1.4679431915283203,pet,48,True,50
hybrid_r0.9_s0.1,False,1.4545917510986328,pet,48,True,50
hybrid_r0.7_s0.3,False,1.4929771423339844,pet,48,True,50
hybrid_r0.5_s0.5,False,1.3835430145263672,pet,48,True,50
hybrid_r0.3_s0.7,False,1.2600421905517578,pet,48,True,50
latest,False,0.0011920928955078125,color,36,True,50
similarity,True,0.8702278137207031,color,36,True,50
hybrid_r0.9_s0.1,False,0.8780956268310547,color,36,True,50
hybrid_r0.7_s0.3,False,0.9272098541259766,color,36,True,50
hybrid_r0.5_s0.5,False,0.9558200836181641,color,36,True,50
hybrid_r0.3_s0.7,False,0.8568763732910156,color,36,True,50
latest,False,0.001430511474609375,hobby,42,True,50
similarity,False,1.4333724975585938,hobby,42,True,50
hybrid_r0.9_s0.1,False,1.4545917510986328,hobby,42,True,50
hybrid_r0.7_s0.3,False,1.3384819030761719,hobby,42,True,50
hybrid_r0.5_s0.5,False,1.2660026550292969,hobby,42,True,50
hybrid_r0.3_s0.7,False,1.2547969818115234,hobby,42,True,50
latest,True,0.001430511474609375,hobby,22,True,50
similarity,True,1.1281967163085938,hobby,22,True,50
hybrid_r0.9_s0.1,True,1.1925697326660156,hobby,22,True,50
hybrid_r0.7_s0.3,True,1.3284683227539062,hobby,22,True,50
hybrid_r0.5_s0.5,True,0.9489059448242188,hobby,22,True,50
hybrid_r0.3_s0.7,True,0.9729862213134766,hobby,22,True,50
latest,True,0.0011920928955078125,pet,36,False,50
similarity,True,0.560760498046875,pet,36,False,50
hybrid_r0.9_s0.1,True,0.4851818084716797,pet,36,False,50
hybrid_r0.7_s0.3,True,0.47397613525390625,pet,36,False,50
hybrid_r0.5_s0.5,True,0.4291534423828125,pet,36,False,50
hybrid_r0.3_s0.7,True,0.44083595275878906,pet,36,False,50
latest,True,0.001430511474609375,hobby,45,True,50
similarity,True,0.5733966827392578,hobby,45,True,50
hybrid_r0.9_s0.1,True,0.49042701721191406,hobby,45,True,50
hybrid_r0.7_s0.3,True,0.4494190216064453,hobby,45,True,50
hybrid_r0.5_s0.5,True,0.5109310150146484,hobby,45,True,50
hybrid_r0.3_s0.7,True,0.4978179931640625,hobby,45,True,50
latest,True,0.00095367431640625,city,36,False,50
similarity,True,0.5211830139160156,city,36,False,50
hybrid_r0.9_s0.1,True,0.4420280456542969,city,36,False,50
hybrid_r0.7_s0.3,True,0.4596710205078125,city,36,False,50
hybrid_r0.5_s0.5,True,0.4100799560546875,city,36,False,50
hybrid_r0.3_s0.7,True,0.48041343688964844,city,36,False,50
latest,True,0.0011920928955078125,hobby,19,False,50
similarity,False,1.0776519775390625,hobby,19,False,50
hybrid_r0.9_s0.1,True,1.0612010955810547,hobby,19,False,50
hybrid_r0.7_s0.3,True,0.9586811065673828,hobby,19,False,50
hybrid_r0.5_s0.5,True,0.9052753448486328,hobby,19,False,50
hybrid_r0.3_s0.7,True,0.9074211120605469,hobby,19,False,50
latest,True,0.0011920928955078125,pet,40,True,50
similarity,True,0.4680156707763672,pet,40,True,50
hybrid_r0.9_s0.1,True,0.48661231994628906,pet,40,True,50
hybrid_r0.7_s0.3,True,0.4131793975830078,pet,40,True,50
hybrid_r0.5_s0.5,True,0.42247772216796875,pet,40,True,50
hybrid_r0.3_s0.7,True,0.40721893310546875,pet,40,True,50
latest,True,0.001430511474609375,color,23,False,50
similarity,True,0.4754066467285156,color,23,False,50
hybrid_r0.9_s0.1,True,0.4162788391113281,color,23,False,50
hybrid_r0.7_s0.3,True,0.44155120849609375,color,23,False,50
hybrid_r0.5_s0.5,True,0.42247772216796875,color,23,False,50
hybrid_r0.3_s0.7,True,0.4775524139404297,color,23,False,50
latest,True,0.0011920928955078125,city,49,False,50
similarity,True,0.5905628204345703,city,49,False,50
hybrid_r0.9_s0.1,True,0.6456375122070312,city,49,False,50
hybrid_r0.7_s0.3,True,0.7445812225341797,city,49,False,50
hybrid_r0.5_s0.5,True,0.5903244018554688,city,49,False,50
hybrid_r0.3_s0.7,True,0.6282329559326172,city,49,False,50
latest,True,0.0019073486328125,pet,45,False,50
similarity,True,0.5910396575927734,pet,45,False,50
hybrid_r0.9_s0.1,True,0.45609474182128906,pet,45,False,50
hybrid_r0.7_s0.3,True,0.3421306610107422,pet,45,False,50
hybrid_r0.5_s0.5,True,0.4343986511230469,pet,45,False,50
hybrid_r0.3_s0.7,True,0.32591819763183594,pet,45,False,50
latest,True,0.00095367431640625,city,16,True,50
similarity,True,0.3974437713623047,city,16,True,50
hybrid_r0.9_s0.1,True,0.3154277801513672,city,16,True,50
hybrid_r0.7_s0.3,True,0.3142356872558594,city,16,True,50
hybrid_r0.5_s0.5,True,0.40912628173828125,city,16,True,50
hybrid_r0.3_s0.7,True,0.3247261047363281,city,16,True,50
latest,True,0.0007152557373046875,color,44,False,50
similarity,True,0.3948211669921875,color,44,False,50
hybrid_r0.9_s0.1,True,0.3151893615722656,color,44,False,50
hybrid_r0.7_s0.3,True,0.2930164337158203,color,44,False,50
hybrid_r0.5_s0.5,True,0.4329681396484375,color,44,False,50
hybrid_r0.3_s0.7,True,0.4119873046875,color,44,False,50
latest,False,0.0011920928955078125,city,49,True,50
similarity,True,1.2812614440917969,city,49,True,50
hybrid_r0.9_s0.1,False,0.9758472442626953,city,49,True,50
hybrid_r0.7_s0.3,False,0.888824462890625,city,49,True,50
hybrid_r0.5_s0.5,False,1.0194778442382812,city,49,True,50
hybrid_r0.3_s0.7,False,1.0390281677246094,city,49,True,50
latest,False,0.00095367431640625,pet,25,True,50
similarity,True,0.6582736968994141,pet,25,True,50
hybrid_r0.9_s0.1,False,0.6673336029052734,pet,25,True,50
hybrid_r0.7_s0.3,False,0.6601810455322266,pet,25,True,50
hybrid_r0.5_s0.5,False,0.6575584411621094,pet,25,True,50
hybrid_r0.3_s0.7,False,0.5970001220703125,pet,25,True,50
latest,True,0.0007152557373046875,hobby,43,False,50
similarity,True,0.3178119659423828,hobby,43,False,50
hybrid_r0.9_s0.1,True,0.3285408020019531,hobby,43,False,50
hybrid_r0.7_s0.3,True,0.2944469451904297,hobby,43,False,50
hybrid_r0.5_s0.5,True,0.2872943878173828,hobby,43,False,50
hybrid_r0.3_s0.7,True,0.3159046173095703,hobby,43,False,50
latest,True,0.0007152557373046875,city,9,False,50
similarity,False,1.0576248168945312,city,9,False,50
hybrid_r0.9_s0.1,True,0.9200572967529297,city,9,False,50
hybrid_r0.7_s0.3,True,1.1038780212402344,city,9,False,50
hybrid_r0.5_s0.5,True,0.9858608245849609,city,9,False,50
hybrid_r0.3_s0.7,True,0.865936279296875,city,9,False,50
latest,False,0.0011920928955078125,hobby,39,True,50
similarity,True,1.5592575073242188,hobby,39,True,50
hybrid_r0.9_s0.1,False,1.316070556640625,hobby,39,True,50
hybrid_r0.7_s0.3,False,1.1665821075439453,hobby,39,True,50
hybrid_r0.5_s0.5,False,1.5299320220947266,hobby,39,True,50
hybrid_r0.3_s0.7,False,1.295328140258789,hobby,39,True,50
latest,True,0.001430511474609375,pet,13,True,50
similarity,True,0.7534027099609375,pet,13,True,50
hybrid_r0.9_s0.1,True,0.7207393646240234,pet,13,True,50
hybrid_r0.7_s0.3,True,0.7002353668212891,pet,13,True,50
hybrid_r0.5_s0.5,True,0.5745887756347656,pet,13,True,50
hybrid_r0.3_s0.7,True,0.48923492431640625,pet,13,True,50
latest,True,0.00095367431640625,city,27,False,50
similarity,False,0.980377197265625,city,27,False,50
hybrid_r0.9_s0.1,True,0.8437633514404297,city,27,False,50
hybrid_r0.7_s0.3,True,0.9930133819580078,city,27,False,50
hybrid_r0.5_s0.5,True,1.1701583862304688,city,27,False,50
hybrid_r0.3_s0.7,True,0.9176731109619141,city,27,False,50
latest,True,0.0007152557373046875,pet,5,True,50
similarity,True,0.48470497131347656,pet,5,True,50
hybrid_r0.9_s0.1,True,0.41556358337402344,pet,5,True,50
hybrid_r0.7_s0.3,True,0.4482269287109375,pet,5,True,50
hybrid_r0.5_s0.5,True,0.4534721374511719,pet,5,True,50
hybrid_r0.3_s0.7,True,0.4634857177734375,pet,5,True,50
latest,True,0.0011920928955078125,pet,23,True,50
similarity,True,0.9300708770751953,pet,23,True,50
hybrid_r0.9_s0.1,True,0.9133815765380859,pet,23,True,50
hybrid_r0.7_s0.3,True,0.9140968322753906,pet,23,True,50
hybrid_r0.5_s0.5,True,0.9181499481201172,pet,23,True,50
hybrid_r0.3_s0.7,True,1.0099411010742188,pet,23,True,50
latest,True,0.00476837158203125,city,27,True,50
similarity,True,0.8666515350341797,city,27,True,50
hybrid_r0.9_s0.1,True,1.127004623413086,city,27,True,50
hybrid_r0.7_s0.3,True,1.1806488037109375,city,27,True,50
hybrid_r0.5_s0.5,True,1.1851787567138672,city,27,True,50
hybrid_r0.3_s0.7,True,1.0783672332763672,city,27,True,50
latest,True,0.0016689300537109375,hobby,12,False,50
similarity,True,0.5998611450195312,hobby,12,False,50
hybrid_r0.9_s0.1,True,0.5514621734619141,hobby,12,False,50
hybrid_r0.7_s0.3,True,0.6425380706787109,hobby,12,False,50
hybrid_r0.5_s0.5,True,0.6406307220458984,hobby,12,False,50
hybrid_r0.3_s0.7,True,0.5142688751220703,hobby,12,False,50
latest,True,0.0016689300537109375,hobby,9,False,50
similarity,True,0.6988048553466797,hobby,9,False,50
hybrid_r0.9_s0.1,True,0.579833984375,hobby,9,False,50
hybrid_r0.7_s0.3,True,0.5242824554443359,hobby,9,False,50
hybrid_r0.5_s0.5,True,0.7524490356445312,hobby,9,False,50
hybrid_r0.3_s0.7,True,0.6017684936523438,hobby,9,False,50
latest,False,0.001430511474609375,color,25,True,50
similarity,True,1.2450218200683594,color,25,True,50
hybrid_r0.9_s0.1,False,1.1777877807617188,color,25,True,50
hybrid_r0.7_s0.3,False,1.138925552368164,color,25,True,50
hybrid_r0.5_s0.5,False,1.3735294342041016,color,25,True,50
hybrid_r0.3_s0.7,False,1.2061595916748047,color,25,True,50
latest,False,0.0011920928955078125,pet,38,True,50
similarity,False,1.9085407257080078,pet,38,True,50
hybrid_r0.9_s0.1,False,1.4128684997558594,pet,38,True,50
hybrid_r0.7_s0.3,False,1.4536380767822266,pet,38,True,50
hybrid_r0.5_s0.5,False,1.2276172637939453,pet,38,True,50
hybrid_r0.3_s0.7,False,1.2311935424804688,pet,38,True,50
latest,False,0.00095367431640625,hobby,19,True,50
similarity,True,0.9405612945556641,hobby,19,True,50
hybrid_r0.9_s0.1,False,0.9448528289794922,hobby,19,True,50
